Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6150,US-2023-101167,02/26/2023,02/28/2023,Standard Class,CU-10471,Client CU-10507,Consumer,United States,Massachusetts,Massachusetts,23482,East,OFF-ST-7149,Office Supplies,Storage,Deluxe Storage Box,130.32,4,0.0,42.2
6151,US-2021-103193,01/25/2020,01/28/2020,Standard Class,CU-10198,Client CU-10183,Consumer,United States,Tennessee,Tennessee,76319,South,OFF-FA-7150,Office Supplies,Fasteners,Deluxe Stapler,416.14,7,0.0,24.46
6152,US-2023-100851,02/01/2023,02/05/2023,Standard Class,CU-10363,Client CU-10656,Home Office,United States,Massachusetts,Massachusetts,30760,East,TEC-PH-7151,Technology,Phones,Classic Smartphone,773.72,2,0.1,-42.76
6153,US-2023-103327,01/30/2020,02/05/2020,First Class,CU-10373,Client CU-10534,Consumer,United States,Colorado,Colorado,29076,West,TEC-AC-7152,Technology,Accessories,Premium Wireless Mouse,830.42,2,0.1,71.88
6154,US-2021-100929,08/17/2021,08/22/2021,Standard Class,CU-10457,Client CU-10452,Consumer,United States,Louisiana,Louisiana,45100,South,OFF-BI-7153,Office Supplies,Binders,Classic Ring Binder,226.57,5,0.0,3.16
6155,US-2023-100995,10/16/2023,10/22/2023,First Class,CU-10386,Client CU-10392,Home Office,United States,Texas,Texas,10671,Central,FUR-FU-7154,Furniture,Furnishings,Pro Desk Lamp,1958.18,7,0.0,401.98
6156,US-2023-104787,12/21/2020,12/22/2020,Second Class,CU-10024,Client CU-10646,Home Office,United States,Pennsylvania,Pennsylvania,59266,East,OFF-AR-7155,Office Supplies,Art,Standard Desk Organizer,155.75,4,0.0,57.66
6157,US-2020-101728,10/06/2023,10/08/2023,Standard Class,CU-10065,Client CU-10142,Consumer,United States,Maryland,Maryland,85023,East,TEC-PH-7156,Technology,Phones,Deluxe Smartphone,2139.52,5,0.0,1068.58
6158,US-2022-104758,09/28/2023,09/29/2023,Standard Class,CU-10454,Client CU-10574,Corporate,United States,Missouri,Missouri,46992,Central,OFF-FA-7157,Office Supplies,Fasteners,Premium Stapler,294.71,7,0.1,26.37
6159,US-2021-100549,01/06/2020,01/12/2020,Standard Class,CU-10077,Client CU-10704,Home Office,United States,Alabama,Alabama,68250,South,FUR-CH-7158,Furniture,Chairs,Standard Office Chair,1139.02,7,0.0,398.74
6160,US-2023-103283,01/29/2022,02/02/2022,Standard Class,CU-10441,Client CU-10285,Consumer,United States,Maryland,Maryland,71262,East,FUR-BO-7159,Furniture,Bookcases,Standard Bookcase,1499.21,4,0.0,111.83
6161,US-2022-103058,10/12/2021,10/14/2021,Standard Class,CU-10696,Client CU-10420,Home Office,United States,Texas,Texas,28897,Central,TEC-AC-7160,Technology,Accessories,Compact Wireless Mouse,3797.14,8,0.0,-259.78
6162,US-2022-103142,02/23/2022,02/26/2022,Standard Class,CU-10221,Client CU-10745,Corporate,United States,Arizona,Arizona,15130,West,TEC-CO-7161,Technology,Copiers,Premium Copier,921.89,3,0.0,207.84
6163,US-2020-101892,06/02/2020,06/07/2020,Standard Class,CU-10620,Client CU-10382,Corporate,United States,Virginia,Virginia,90405,East,TEC-AC-7162,Technology,Accessories,Executive Wireless Mouse,820.6,3,0.1,165.74
6164,US-2020-103096,01/11/2020,01/17/2020,Standard Class,CU-10354,Client CU-10734,Consumer,United States,Maryland,Maryland,36097,East,OFF-ST-7163,Office Supplies,Storage,Executive Storage Box,164.46,6,0.15,22.62
6165,US-2020-102888,10/25/2021,10/28/2021,Standard Class,CU-10099,Client CU-10397,Consumer,United States,Georgia,Georgia,88311,South,OFF-BI-7164,Office Supplies,Binders,Compact Ring Binder,122.2,2,0.0,-11.94
6166,US-2022-104346,07/30/2020,08/03/2020,Standard Class,CU-10447,Client CU-10045,Home Office,United States,Massachusetts,Massachusetts,94787,East,OFF-PA-7165,Office Supplies,Paper,Standard Copy Paper Ream,192.9,5,0.2,3.3
6167,US-2023-104847,04/10/2021,04/13/2021,First Class,CU-10209,Client CU-10517,Corporate,United States,Virginia,Virginia,39463,East,TEC-CO-7166,Technology,Copiers,Executive Copier,842.19,4,0.0,115.09
6168,US-2020-101648,08/29/2021,08/31/2021,Standard Class,CU-10257,Client CU-10221,Home Office,United States,Florida,Florida,45090,South,TEC-AC-7167,Technology,Accessories,Classic Wireless Mouse,1336.61,3,0.15,344.17
6169,US-2020-104088,01/18/2021,01/22/2021,Standard Class,CU-10637,Client CU-10181,Consumer,United States,Tennessee,Tennessee,92200,South,OFF-BI-7168,Office Supplies,Binders,Classic Ring Binder,238.15,6,0.0,35.14
6170,US-2021-100713,05/23/2022,05/26/2022,Second Class,CU-10337,Client CU-10087,Consumer,United States,Utah,Utah,21630,West,OFF-PA-7169,Office Supplies,Paper,Deluxe Copy Paper Ream,250.11,4,0.0,-4.08
6171,US-2023-104471,07/29/2022,08/02/2022,Standard Class,CU-10463,Client CU-10681,Consumer,United States,Florida,Florida,66822,South,TEC-CO-7170,Technology,Copiers,Classic Copier,2578.33,7,0.0,1192.82
6172,US-2022-103966,10/10/2023,10/12/2023,Second Class,CU-10402,Client CU-10088,Consumer,United States,Texas,Texas,75747,Central,OFF-ST-7171,Office Supplies,Storage,Premium Storage Box,299.93,8,0.15,84.52
6173,US-2022-104834,06/05/2020,06/09/2020,Standard Class,CU-10667,Client CU-10331,Consumer,United States,Virginia,Virginia,23172,East,FUR-BO-7172,Furniture,Bookcases,Ultra Bookcase,1141.7,7,0.3,-144.71
6174,US-2021-102753,07/12/2020,07/13/2020,Standard Class,CU-10651,Client CU-10045,Home Office,United States,Missouri,Missouri,46735,Central,TEC-MA-7173,Technology,Machines,Classic Label Printer,798.71,2,0.1,220.7
6175,US-2021-104057,04/21/2020,04/27/2020,Same Day,CU-10114,Client CU-10585,Consumer,United States,Florida,Florida,46641,South,OFF-ST-7174,Office Supplies,Storage,Pro Storage Box,86.81,2,0.0,26.47
6176,US-2021-101933,09/03/2022,09/07/2022,First Class,CU-10407,Client CU-10033,Corporate,United States,California,California,64726,West,FUR-TA-7175,Furniture,Tables,Standard Meeting Table,357.74,2,0.15,106.86
6177,US-2021-103277,12/11/2020,12/16/2020,Standard Class,CU-10149,Client CU-10562,Corporate,United States,Florida,Florida,53629,South,TEC-CO-7176,Technology,Copiers,Premium Copier,3203.36,6,0.1,632.02
6178,US-2020-102652,12/29/2022,01/04/2023,Standard Class,CU-10472,Client CU-10376,Corporate,United States,New Jersey,New Jersey,41957,East,TEC-CO-7177,Technology,Copiers,Ultra Copier,2117.79,4,0.15,-196.48
6179,US-2021-101745,02/22/2023,02/24/2023,Standard Class,CU-10667,Client CU-10484,Corporate,United States,Georgia,Georgia,28482,South,OFF-LA-7178,Office Supplies,Labels,Pro Label Set,143.13,4,0.0,15.65
6180,US-2022-102374,01/01/2020,01/03/2020,Second Class,CU-10383,Client CU-10263,Corporate,United States,North Carolina,North Carolina,18977,South,OFF-BI-7179,Office Supplies,Binders,Standard Ring Binder,183.19,5,0.0,56.35
6181,US-2020-104480,03/08/2023,03/10/2023,Standard Class,CU-10106,Client CU-10408,Home Office,United States,Nevada,Nevada,27189,West,FUR-FU-7180,Furniture,Furnishings,Pro Desk Lamp,2197.64,6,0.0,702.46
6182,US-2022-103482,12/21/2022,12/22/2022,Second Class,CU-10722,Client CU-10417,Corporate,United States,Pennsylvania,Pennsylvania,23306,East,OFF-BI-7181,Office Supplies,Binders,Ultra Ring Binder,207.79,8,0.0,37.77
6183,US-2021-101569,11/24/2023,11/30/2023,First Class,CU-10484,Client CU-10388,Corporate,United States,Arizona,Arizona,33458,West,FUR-TA-7182,Furniture,Tables,Deluxe Meeting Table,1038.63,3,0.0,248.22
6184,US-2022-104138,12/12/2021,12/16/2021,Standard Class,CU-10408,Client CU-10035,Consumer,United States,Oregon,Oregon,45330,West,OFF-FA-7183,Office Supplies,Fasteners,Compact Stapler,200.86,6,0.2,72.83
6185,US-2021-100137,12/11/2020,12/17/2020,Standard Class,CU-10160,Client CU-10544,Consumer,United States,Virginia,Virginia,32297,East,OFF-ST-7184,Office Supplies,Storage,Ultra Storage Box,235.47,5,0.0,28.97
6186,US-2023-100027,07/07/2022,07/13/2022,Standard Class,CU-10091,Client CU-10141,Corporate,United States,New York,New York,42107,East,OFF-FA-7185,Office Supplies,Fasteners,Pro Stapler,23.09,1,0.0,1.92
6187,US-2020-100620,10/18/2021,10/22/2021,First Class,CU-10661,Client CU-10247,Corporate,United States,Massachusetts,Massachusetts,46382,East,OFF-BI-7186,Office Supplies,Binders,Executive Ring Binder,397.42,8,0.0,99.65
6188,US-2022-103842,03/02/2020,03/04/2020,Standard Class,CU-10663,Client CU-10456,Home Office,United States,Virginia,Virginia,19822,East,OFF-FA-7187,Office Supplies,Fasteners,Ultra Stapler,83.96,2,0.2,12.24
6189,US-2020-102852,12/19/2020,12/22/2020,Second Class,CU-10679,Client CU-10092,Corporate,United States,Minnesota,Minnesota,11989,Central,OFF-LA-7188,Office Supplies,Labels,Executive Label Set,25.31,1,0.0,0.78
6190,US-2022-101186,11/12/2022,11/18/2022,First Class,CU-10100,Client CU-10733,Consumer,United States,Arizona,Arizona,68212,West,FUR-CH-7189,Furniture,Chairs,Classic Office Chair,1345.82,4,0.0,22.79
6191,US-2020-101692,11/17/2022,11/22/2022,Standard Class,CU-10308,Client CU-10616,Corporate,United States,Texas,Texas,13235,Central,TEC-MA-7190,Technology,Machines,Pro Label Printer,1247.19,3,0.1,338.23
6192,US-2020-101628,10/19/2023,10/24/2023,Standard Class,CU-10013,Client CU-10014,Corporate,United States,Oregon,Oregon,31283,West,TEC-AC-7191,Technology,Accessories,Premium Wireless Mouse,3185.71,8,0.15,632.08
6193,US-2023-100127,10/02/2023,10/03/2023,Second Class,CU-10462,Client CU-10201,Home Office,United States,Illinois,Illinois,62127,Central,OFF-FA-7192,Office Supplies,Fasteners,Compact Stapler,192.49,7,0.1,50.58
6194,US-2021-102929,12/24/2023,12/29/2023,Standard Class,CU-10398,Client CU-10205,Consumer,United States,Arizona,Arizona,54661,West,OFF-BI-7193,Office Supplies,Binders,Standard Ring Binder,97.22,2,0.0,-5.68
6195,US-2020-104092,11/12/2022,11/17/2022,Standard Class,CU-10237,Client CU-10282,Consumer,United States,Utah,Utah,75179,West,FUR-BO-7194,Furniture,Bookcases,Deluxe Bookcase,2242.16,7,0.4,-278.54
6196,US-2020-100316,10/04/2022,10/06/2022,First Class,CU-10734,Client CU-10017,Corporate,United States,Florida,Florida,91018,South,TEC-AC-7195,Technology,Accessories,Standard Wireless Mouse,2917.49,8,0.15,232.93
6197,US-2020-103968,10/31/2021,11/03/2021,First Class,CU-10067,Client CU-10719,Corporate,United States,Illinois,Illinois,91585,Central,FUR-BO-7196,Furniture,Bookcases,Pro Bookcase,347.28,2,0.0,15.47
6198,US-2020-101992,05/31/2022,06/06/2022,Standard Class,CU-10625,Client CU-10623,Consumer,United States,Virginia,Virginia,59625,East,OFF-FA-7197,Office Supplies,Fasteners,Compact Stapler,383.26,7,0.1,15.65
6199,US-2023-103211,12/28/2021,01/02/2022,First Class,CU-10659,Client CU-10289,Corporate,United States,Virginia,Virginia,70214,East,OFF-AR-7198,Office Supplies,Art,Executive Desk Organizer,192.09,8,0.0,55.76
6200,US-2023-102283,09/28/2021,10/02/2021,Same Day,CU-10249,Client CU-10768,Consumer,United States,Illinois,Illinois,21850,Central,TEC-AC-7199,Technology,Accessories,Standard Wireless Mouse,2128.12,6,0.1,704.84
6201,US-2020-102116,11/27/2022,11/30/2022,Standard Class,CU-10552,Client CU-10738,Corporate,United States,Wisconsin,Wisconsin,85920,Central,OFF-ST-7200,Office Supplies,Storage,Compact Storage Box,252.25,5,0.0,41.84
6202,US-2021-101821,08/01/2021,08/04/2021,Standard Class,CU-10215,Client CU-10331,Consumer,United States,Virginia,Virginia,45913,East,FUR-FU-7201,Furniture,Furnishings,Ultra Desk Lamp,879.51,5,0.15,343.74
6203,US-2023-100835,10/05/2023,10/10/2023,Standard Class,CU-10498,Client CU-10050,Consumer,United States,Massachusetts,Massachusetts,88534,East,OFF-AR-7202,Office Supplies,Art,Standard Desk Organizer,364.58,6,0.0,118.02
6204,US-2021-104765,07/30/2021,08/04/2021,Standard Class,CU-10147,Client CU-10245,Consumer,United States,Colorado,Colorado,61793,West,OFF-PA-7203,Office Supplies,Paper,Compact Copy Paper Ream,148.71,6,0.1,19.7
6205,US-2023-101683,12/14/2023,12/16/2023,Second Class,CU-10715,Client CU-10503,Consumer,United States,Wisconsin,Wisconsin,91083,Central,OFF-AR-7204,Office Supplies,Art,Ultra Desk Organizer,309.1,6,0.1,59.58
6206,US-2022-102402,11/06/2023,11/10/2023,First Class,CU-10294,Client CU-10410,Consumer,United States,Arizona,Arizona,70272,West,FUR-FU-7205,Furniture,Furnishings,Deluxe Desk Lamp,2880.37,8,0.0,321.57
6207,US-2023-102179,08/04/2022,08/07/2022,Same Day,CU-10458,Client CU-10624,Consumer,United States,Maryland,Maryland,59900,East,OFF-FA-7206,Office Supplies,Fasteners,Classic Stapler,204.54,6,0.1,-4.21
6208,US-2020-103196,06/21/2023,06/27/2023,Standard Class,CU-10055,Client CU-10454,Consumer,United States,Colorado,Colorado,68515,West,OFF-LA-7207,Office Supplies,Labels,Classic Label Set,439.0,7,0.0,-33.98
6209,US-2022-100550,06/22/2023,06/25/2023,Standard Class,CU-10518,Client CU-10760,Consumer,United States,Nevada,Nevada,98596,West,TEC-AC-7208,Technology,Accessories,Classic Wireless Mouse,252.27,1,0.15,30.41
6210,US-2022-101762,09/11/2020,09/12/2020,Standard Class,CU-10204,Client CU-10683,Corporate,United States,Oregon,Oregon,79964,West,OFF-BI-7209,Office Supplies,Binders,Deluxe Ring Binder,428.94,8,0.0,48.5
6211,US-2020-100440,07/24/2022,07/26/2022,Standard Class,CU-10179,Client CU-10737,Consumer,United States,Virginia,Virginia,74661,East,OFF-BI-7210,Office Supplies,Binders,Premium Ring Binder,59.52,1,0.1,1.02
6212,US-2020-101844,01/25/2023,01/29/2023,Standard Class,CU-10068,Client CU-10453,Home Office,United States,Oregon,Oregon,22663,West,OFF-LA-7211,Office Supplies,Labels,Ultra Label Set,73.2,3,0.4,-15.78
6213,US-2020-100488,09/16/2020,09/18/2020,Standard Class,CU-10167,Client CU-10728,Consumer,United States,Texas,Texas,60896,Central,TEC-AC-7212,Technology,Accessories,Executive Wireless Mouse,1128.11,3,0.0,132.59
6214,US-2021-102617,11/28/2020,11/29/2020,Standard Class,CU-10510,Client CU-10429,Corporate,United States,Oregon,Oregon,62960,West,FUR-BO-7213,Furniture,Bookcases,Standard Bookcase,1536.05,5,0.4,109.53
6215,US-2023-103463,04/18/2022,04/19/2022,Second Class,CU-10071,Client CU-10197,Consumer,United States,California,California,41472,West,TEC-CO-7214,Technology,Copiers,Compact Copier,2308.49,4,0.1,423.4
6216,US-2023-100227,11/14/2021,11/20/2021,Standard Class,CU-10020,Client CU-10770,Home Office,United States,Pennsylvania,Pennsylvania,61660,East,FUR-BO-7215,Furniture,Bookcases,Premium Bookcase,529.43,4,0.0,154.82
6217,US-2023-104771,08/20/2022,08/26/2022,First Class,CU-10272,Client CU-10039,Consumer,United States,Virginia,Virginia,99620,East,OFF-FA-7216,Office Supplies,Fasteners,Classic Stapler,167.79,4,0.4,-27.27
6218,US-2022-100710,03/26/2020,04/01/2020,Standard Class,CU-10090,Client CU-10441,Home Office,United States,Utah,Utah,93752,West,OFF-FA-7217,Office Supplies,Fasteners,Ultra Stapler,113.45,2,0.15,7.51
6219,US-2021-103549,07/30/2022,08/04/2022,Second Class,CU-10129,Client CU-10461,Consumer,United States,Michigan,Michigan,94999,Central,OFF-ST-7218,Office Supplies,Storage,Executive Storage Box,336.87,7,0.1,18.93
6220,US-2023-100059,05/18/2022,05/23/2022,Standard Class,CU-10035,Client CU-10319,Home Office,United States,Pennsylvania,Pennsylvania,98207,East,TEC-MA-7219,Technology,Machines,Executive Label Printer,2230.1,6,0.1,717.66
6221,US-2021-103317,08/27/2022,08/31/2022,Standard Class,CU-10428,Client CU-10585,Corporate,United States,Nevada,Nevada,53963,West,OFF-PA-7220,Office Supplies,Paper,Premium Copy Paper Ream,48.0,1,0.0,21.78
6222,US-2023-101135,10/23/2022,10/28/2022,Standard Class,CU-10761,Client CU-10622,Corporate,United States,Arizona,Arizona,45765,West,OFF-BI-7221,Office Supplies,Binders,Deluxe Ring Binder,68.91,2,0.0,2.99
6223,US-2020-103756,09/05/2021,09/06/2021,Standard Class,CU-10351,Client CU-10730,Consumer,United States,Alabama,Alabama,95360,South,FUR-BO-7222,Furniture,Bookcases,Standard Bookcase,623.72,2,0.0,144.7
6224,US-2023-100435,07/09/2020,07/12/2020,Second Class,CU-10673,Client CU-10461,Home Office,United States,Nevada,Nevada,71401,West,OFF-FA-7223,Office Supplies,Fasteners,Compact Stapler,371.64,7,0.1,150.99
6225,US-2023-104571,10/03/2020,10/06/2020,Standard Class,CU-10327,Client CU-10423,Consumer,United States,Washington,Washington,96181,West,FUR-CH-7224,Furniture,Chairs,Executive Office Chair,1233.19,4,0.0,361.73
6226,US-2021-101905,07/10/2023,07/12/2023,Standard Class,CU-10020,Client CU-10310,Consumer,United States,New Jersey,New Jersey,36275,East,FUR-FU-7225,Furniture,Furnishings,Compact Desk Lamp,1398.5,4,0.0,396.2
6227,US-2020-101256,03/17/2023,03/22/2023,Second Class,CU-10723,Client CU-10374,Home Office,United States,California,California,47084,West,OFF-PA-7226,Office Supplies,Paper,Premium Copy Paper Ream,495.45,8,0.0,17.84
6228,US-2023-101543,05/12/2020,05/13/2020,Standard Class,CU-10120,Client CU-10649,Corporate,United States,Arizona,Arizona,59267,West,OFF-LA-7227,Office Supplies,Labels,Standard Label Set,93.52,3,0.0,22.69
6229,US-2022-100710,11/01/2020,11/03/2020,Same Day,CU-10691,Client CU-10206,Consumer,United States,California,California,25611,West,TEC-MA-7228,Technology,Machines,Premium Label Printer,528.11,1,0.3,-129.45
6230,US-2023-101547,12/19/2021,12/24/2021,Second Class,CU-10041,Client CU-10333,Consumer,United States,New York,New York,66734,East,TEC-AC-7229,Technology,Accessories,Pro Wireless Mouse,545.51,1,0.0,134.18
6231,US-2023-103947,04/27/2021,04/30/2021,Second Class,CU-10445,Client CU-10492,Corporate,United States,Alabama,Alabama,82191,South,OFF-PA-7230,Office Supplies,Paper,Premium Copy Paper Ream,205.66,5,0.4,25.06
6232,US-2022-102558,08/10/2021,08/13/2021,Standard Class,CU-10419,Client CU-10718,Corporate,United States,Texas,Texas,58432,Central,OFF-ST-7231,Office Supplies,Storage,Executive Storage Box,205.35,5,0.15,114.53
6233,US-2023-104851,04/01/2022,04/04/2022,Standard Class,CU-10338,Client CU-10031,Home Office,United States,New Jersey,New Jersey,12972,East,OFF-FA-7232,Office Supplies,Fasteners,Pro Stapler,271.84,6,0.4,-56.65
6234,US-2021-102149,10/26/2020,10/28/2020,First Class,CU-10575,Client CU-10055,Consumer,United States,Maryland,Maryland,20471,East,OFF-PA-7233,Office Supplies,Paper,Compact Copy Paper Ream,29.31,1,0.1,3.57
6235,US-2023-100439,03/16/2023,03/17/2023,Standard Class,CU-10269,Client CU-10126,Home Office,United States,Arizona,Arizona,25213,West,OFF-BI-7234,Office Supplies,Binders,Premium Ring Binder,138.95,3,0.0,62.96
6236,US-2023-103555,03/14/2021,03/17/2021,Second Class,CU-10748,Client CU-10486,Consumer,United States,North Carolina,North Carolina,17094,South,FUR-FU-7235,Furniture,Furnishings,Compact Desk Lamp,486.25,2,0.0,141.75
6237,US-2022-104966,06/06/2023,06/10/2023,Standard Class,CU-10254,Client CU-10173,Consumer,United States,North Carolina,North Carolina,27760,South,FUR-FU-7236,Furniture,Furnishings,Standard Desk Lamp,1109.73,4,0.1,355.98
6238,US-2020-103080,03/08/2021,03/12/2021,Standard Class,CU-10369,Client CU-10106,Consumer,United States,Colorado,Colorado,90202,West,FUR-BO-7237,Furniture,Bookcases,Compact Bookcase,247.99,1,0.1,-36.55
6239,US-2022-103014,09/15/2022,09/21/2022,Same Day,CU-10239,Client CU-10032,Home Office,United States,Michigan,Michigan,36666,Central,FUR-FU-7238,Furniture,Furnishings,Deluxe Desk Lamp,201.47,1,0.3,-33.09
6240,US-2022-103314,08/21/2022,08/22/2022,First Class,CU-10207,Client CU-10339,Corporate,United States,North Carolina,North Carolina,15421,South,FUR-FU-7239,Furniture,Furnishings,Ultra Desk Lamp,690.77,4,0.0,205.14
6241,US-2023-104511,03/10/2021,03/12/2021,Second Class,CU-10654,Client CU-10605,Home Office,United States,Missouri,Missouri,44419,Central,OFF-PA-7240,Office Supplies,Paper,Ultra Copy Paper Ream,99.84,2,0.1,4.82
6242,US-2021-102469,12/06/2023,12/10/2023,Standard Class,CU-10095,Client CU-10569,Consumer,United States,Louisiana,Louisiana,79948,South,TEC-MA-7241,Technology,Machines,Deluxe Label Printer,1435.75,6,0.15,189.24
6243,US-2022-101234,06/11/2023,06/16/2023,Standard Class,CU-10487,Client CU-10195,Consumer,United States,Virginia,Virginia,25222,East,FUR-TA-7242,Furniture,Tables,Standard Meeting Table,2018.34,7,0.0,-244.96
